Titel,Teaser,Datum,Link,Inhalt
Freiheitliche Jugend feiert mit Vizekanzler HC Strache und 400 Jugendlichen Geburtstag,60 Jahre im Zeichen von Patriotismus und Geschlossenheit,2018-10-28T10:32:50+01:00,https://www.ots.at/presseaussendung/OTS_20181028_OTS0015/freiheitliche-jugend-feiert-mit-vizekanzler-hc-strache-und-400-jugendlichen-geburtstag,"60 Jahre im Zeichen von Patriotismus und GeschlossenheitUtl.: 60 Jahre im Zeichen von Patriotismus und Geschlossenheit =Wien (OTS) - Im Rahmen einer großen Feier und in Anwesenheit vonVizekanzler HC Strache zelebrierte die Freiheitliche Jugend ihren 60.Geburtstag. Am Nationalfeiertag kamen Mitglieder aus allenBundesländern nach Wien, um in der Ottakringer Brauerei demerfreulichen Anlass beizuwohnen. Erfreut zeigte sich auch dasFührungsduo der Freiheitlichen Jugend, Bundesobmann StadtratMaximilian Krauss und Bundesrat Michael Raml, über die gelungeneVeranstaltung: „Bei solchen Events zeigt sich wieder einmal dieGeschlossenheit unserer Bewegung, bei uns werden Kameradschaft undZusammenhalt hochgehalten.“ Bundesrat Raml ergänzt: „Vor 60 Jahrenals kleine Vorfeldorganisation von Jungfreiheitlichen gegründet, hatsich die Freiheitliche Jugend im Laufe der Jahrzehnte zu einemstabilen Faktor im Bereich der Jugendvereine entwickelt.“ Den Erfolgführt StR Krauss vor allem darauf zurück: „In Zeiten wie diesen, wodurch gesellschaftliche Umbrüche schnell Werte über Bord geworfenwerden, bietet die Freiheitliche Jugend Stabilität und Halt. Bei unswerden Werte wie Kameradschaft und und Heimatverbundenheit noch immerhochgehalten.“„Wir bringen die Themen, die die Jugend bewegen, auf den Punkt.Manchmal vielleicht mit etwas spitzer Zunge, aber diese Klarheit derWorte wird von vielen geschätzt und ist sicher auch ein Garant dafür,dass sich die Freiheitliche Jugend im Laufe der Jahre so gut haltenkonnte und heute mehr denn je gebraucht wird“, sind sich die beidensicher. „Mit unserem breiten Angebot an Seminaren bzw. Workshops undFreizeitgestaltungsmöglichkeiten haben wir die richtige Balancezwischen politischer Arbeit und geselligem Zusammensein gefunden.Nicht umsonst bleiben Kameraden beim RFJ oftmals Freunde fürs Leben.Und nicht umsonst werden Jungpolitiker, die ihre Wurzeln bei unshaben, zu namhaften Größen in der Politik“, sind sich die beideneinig. In der Frage, was die Freiheitliche Jugend denn nun ausmacht,antworten die Bundesobmänner: „Bei uns ist für jeden etwas dabei,egal ob Ausflug in die Berge oder Rhetorikseminar. Die Kombinationzwischen Freizeitgestaltung und dem Hochhalten von gewissen Wertensind die Grundlage unseres Erfolgs. Das wird sich auch in dennächsten 60 Jahren nicht ändern.“„Ich gratuliere unseren „Jungfreiheitlichen“ unter Obmann MaximillianKrauss und Michael Raml, welche eine exzellente Arbeit machen. Werdie Jugend auf seiner Seite hat, dem gehört die Zukunft. Und die FPÖhat bei den 16 bis 35-jährigen die größte Unterstützung“, soFPÖ-Bundesparteiobmann Vizekanzler HC Strache.Hier das Video zum Jubiläum:https://m.youtube.com/watch?v=SFjustkD6aY&feature=youtu.beOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | NFPprintStichworteFPÖJugendJubiläumGesellschaftBevölkerungChannelPolitikChronik"
"Freiheitliche Jugend begrüßt Petition ""Deutsch am Pausenhof"" von LH-Stv. Manfred Haimbuchner ausdrücklich",Deutsch als Schulsprache unumgänglich,2018-10-28T09:33:27+01:00,https://www.ots.at/presseaussendung/OTS_20181028_OTS0008/freiheitliche-jugend-begruesst-petition-deutsch-am-pausenhof-von-lh-stv-manfred-haimbuchner-ausdruecklich,"Deutsch als Schulsprache unumgänglichUtl.: Deutsch als Schulsprache unumgänglich =Wien (OTS) - Ihre ""ausdrückliche Unterstützung"" für die vonLandeshauptmann-Stv. Manfred Haimbuchner initiierte Online-Petition""Deutsch am Pausenhof"" gaben die beiden Bundesobmänner derFreiheitlichen Jugend, StR Maximilian Krauss und BR Michael Raml,heute bekannt. Zweck dieser Petition ist es, hier ein Bekenntnisaller Verantwortlichen in der Angelegenheit Schulsprache Deutsch zuerreichen, denn ""für eine reibungslose Kommunikation in den Schulenhalten wir es für notwendig, die deutsche Sprache nicht nur alsUnterrichtssprache, sondern auch als Pausensprache gesetzlich zuverankern"", so die beiden Jungpolitiker. ""Eine gemeinsame Sprache istnicht nur für eine bessere Kommunikation wesentlich, sondern trägtauch zur Leistungsförderung und zu einer gelungenen Integrationerheblich bei"", ergänzt Krauss.""Da für eine funktionierende Gesellschaft eine gemeinsame Spracheunverzichtbar ist, appellieren wir an die Verantwortlichen, dieVerwendung der deutschen Sprache in den österreichischen Schulenverpflichtend vorzusehen"", erklärt Raml und führt weiter aus: ""Um eingeordnetes und respektvolles Miteinander zu garantieren, reicht esdemnach nicht, Deutsch nur als Unterrichtssprache zu verwenden. Auchwährend der Pausen und bei diversen anderen Schulveranstaltungen musses zum Usus werden, in der gleichen Sprache miteinander zukommunizieren."" Um rechtliche Bedenken aus dem Weg zu räumen,erinnern die beiden Jungfreiheitlichen an das Rechtsgutachten zweierunabhängiger Verfassungsrechts-Experten der Universität Innsbruck,wonach alle verfassungsrechtlichen Zweifel an der Regelung widerlegtwerden.OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | NFPprintStichworteFPÖFJSchuleSpracheHaimbuchnerBildungChannelPolitikChronik"
FPÖ-Svazek: „Wer schützt uns eigentlich vor Erhard Busek?“,„Erhard Busek betreibt in seinem Gastkommentar in der „Presse“ Realitätsverweigerung auf niedrigstem Niveau“,2018-10-17T14:03:21+02:00,https://www.ots.at/presseaussendung/OTS_20181017_OTS0160/fpoe-svazek-wer-schuetzt-uns-eigentlich-vor-erhard-busek,"„Erhard Busek betreibt in seinem Gastkommentar in der „Presse“ Realitätsverweigerung auf niedrigstem Niveau“Utl.: „Erhard Busek betreibt in seinem Gastkommentar in der „Presse“Realitätsverweigerung auf niedrigstem Niveau“ =Wien (OTS) - „Wenn man den Gastkommentar von Erhard Busek in derheutigen Ausgabe der Tageszeitung „Die Presse“ liest, stellt sich dieFrage: In welcher Welt leben Sie eigentlich, Herr Busek? DieGrenzkontrollen zu Slowenien als „eigenartig“ zu bezeichnen, ist einklares Zeichen dafür, dass Sie Realitätsverweigerung auf niedrigstemNiveau betreiben. Scheinbar haben Sie noch nicht begriffen, dass dieMigrationssituation extrem angespannt ist und bleibt. Ja, wir habenhier ein massives Problem: Die griechischen Inseln sind massivüberlastet, wöchentlich werden 1000 Personen auf das Festlandüberstellt. Außerdem gibt es eine 250-prozentige Steigerung an dertürkisch/griechischen Landgrenze. Bleiben diese Menschen dort wo siesind? Nein, sie ziehen weiter! Sie ziehen Richtung Europa, HerrBusek! Der Innenminister hat dieses Problem erkannt, er nimmt seineVerantwortung gegenüber den Bürgerinnen und Bürgern wahr und er wirdmit der Verlängerung der Grenzkontrollen dem Sicherheitsbedürfnis derÖsterreicherinnen und Österreichern gerecht. Und was machen Sie, HerrBusek? Sie meinen die Regierungskoalition „bewegt sich auf Gefahrenzu“ und beziehen sich dabei auf unseren Innenminister. Die einzigeGefahr für diese Republik sind Realitätsverweigerer wie Sie, HerrBusek! Darum frage ich mich: Wer schützt uns eigentlich vor Ihnen,Herr Busek? Denn Ihre Ansichten und Aussagen sind eines ehemaligenVizekanzlers unwürdig. Österreich kann von Glück reden, dass wir mitHerbert Kickl endlich einen Innenminister haben, der nicht die Augenvor der Realität verschließt und nicht nur alles schönredet, sondernProbleme erkennt und Maßnahmen setzt für unser Land und die Menschen,die hier leben“, so die Salzburger FPÖ-Landesparteiobfrau MarleneSvazek.„Eine Aufstockung der Polizei, Herr Busek, hat nichts mit einemPolizeistaat zu tun, sondern Innenminister Kickl kommt auch mitdieser Maßnahme dem Sicherheitsbedürfnis unserer Bürgerinnen undBürger nach, denn eine ausreichende Polizeipräsenz garantiertSicherheit und unsere Polizistinnen und Polizisten leistenhervorragende Arbeit. Dass wir mit dem Polizeinachwuchs künftig keinegute Handhabung von Sicherheit und Ordnung haben, ist eineUnterstellung, die sich unsere zukünftigen Polizistinnen undPolizisten, die eine äußerst fordernde Ausbildung absolvieren, nichtgefallen lassen müssen. Ich fordere Sie daher auf, solcheUnterstellung in Zukunft zu unterlassen! Und wenn Sie sich einmalumfassend mit dem Thema auseinandersetzen würden, würden Sie wissen,dass die Anforderungen für die Aufnahme in den Polizeidienst nichtgesenkt werden, sondern, dass das Aufnahmeprozedere optimiert wird.Das, Herr Busek, hat nichts mit einer Senkung derAufnahmeanforderungen zu tun“, so Svazek weiter.„Herr Busek, wenn Sie der Realität in die Augen schauen, stellt sichIhre Frage, ob das Leben in Österreich gefährlich ist oder nicht,nicht mehr. Als ehemaliger Politiker müssten Sie eigentlich wissen,dass man nicht darauf wartet, bis etwas passiert, dass man nichtdarauf wartet, bis wieder zigtausende Menschen an unseren Grenzenstehen, sondern, dass man handelt BEVOR etwas passiert, aber dieseErkenntnis hat sich Ihnen auch während Ihrer Zeit als Politiker nichterschlossen und schon ein altes Sprichwort sagt: Was Hänschen nichtlernt, lernt Hans nimmer mehr. Aber bitte, Herr Busek, behalten SieIhre Binsenweisheiten beim nächsten Mal für sich“, sagte Svazek.OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | NFPprintStichworteFPÖChannelPolitik"
Neues Magazin „FPÖ-TV Direkt“ ab sofort online,Bereits über 30.000 Aufrufe in den ersten Stunden,2018-10-16T09:40:33+02:00,https://www.ots.at/presseaussendung/OTS_20181016_OTS0046/neues-magazin-fpoe-tv-direkt-ab-sofort-online,"Bereits über 30.000 Aufrufe in den ersten StundenUtl.: Bereits über 30.000 Aufrufe in den ersten Stunden =Wien (OTS) - Ab sofort ist das neue Format „FPÖ-TV Direkt“ auf dendiversen Social Media Kanälen der FPÖ online. Neben dertagesaktuellen Berichterstattung, den Livestreams, denTV-Ausschnitten etc., bieten wir jetzt ein kompaktes Magazin an,welches unsere Interessenten auf Facebook & Instagram in wenigenSekunden über die Arbeit des FPÖ-Parlamentsklubs und unsererBundesregierung informieren soll. Das Magazin wurde speziell für dieNutzung am Mobiltelefon (Hochformat) entwickelt und soll ab sofortregelmäßig – mindestens einmal pro Woche – erscheinen.Bereits in den ersten Stunden konnten über 30.000 Aufrufe verzeichnetwerden.Die erste Ausgabe ist hier abrufbar:https://www.facebook.com/fpoe/videos/334733640636472/Das Magazin gibt es regelmäßig auf der Facebookseite der FPÖ:www.facebook.com/fpoe/OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | NFPprintStichworteFPÖMedienKunst & KulturChannelPolitikMedien"
Videobotschaft von FPÖ-Bundesparteiobmann Vizekanzler Heinz-Christian Strache anlässlich 1 Jahr  Nationalratswahl,"Wien (OTS) - Am 15. Oktober 2017 haben die Nationalratswahlen stattgefunden, bei der die FPÖ das Vertrauen von über 1,3 Millionen Österreicherinnen und Österreichern erringen konnte. 1 Jahr nach den Wahlen ist...",2018-10-13T09:16:13+02:00,https://www.ots.at/presseaussendung/OTS_20181013_OTS0006/videobotschaft-von-fpoe-bundesparteiobmann-vizekanzler-heinz-christian-strache-anlaesslich-1-jahr-nationalratswahl,"Wien (OTS) - Am 15. Oktober 2017 haben die Nationalratswahlenstattgefunden, bei der die FPÖ das Vertrauen von über 1,3 MillionenÖsterreicherinnen und Österreichern erringen konnte. 1 Jahr nach denWahlen ist es offensichtlich: Die FPÖ ist heute der Motor und dieKraft der Erneuerung in der Regierung. Wir setzen konsequent unsereWahlversprechen um. Wir sorgen für mehr Sicherheit im Land undbeenden den Sozial- und Asylmissbrauch.Hier die Videobotschaft von FPÖ-Bundesparteiobmann VizekanzlerHeinz-Christian Strache anlässlich 1 Jahr Nationalratswahl:https://youtu.be/p_r1mYr4CXAOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | NFPprintStichworteFPÖStracheRegierungChannelPolitik"
FPÖ-Svazek: „Rendi-Wagner für Abtreibung auf Krankenschein!“,"„SPÖ unterstützt umstrittenes ,Abtreibungsvolksbegehren‘“",2018-10-07T09:39:59+02:00,https://www.ots.at/presseaussendung/OTS_20181007_OTS0012/fpoe-svazek-rendi-wagner-fuer-abtreibung-auf-krankenschein,"„SPÖ unterstützt umstrittenes ,Abtreibungsvolksbegehren‘“Utl.: „SPÖ unterstützt umstrittenes ,Abtreibungsvolksbegehren‘“ =Wien/Salzburg (OTS) - „Mit dem Frauenvolksbegehren bittet man eineneuerliche Abtreibungsdebatte über die Hintertür herein“, stellteheute Salzburgs FPÖ-Klubobfrau Marlene Svazek hinsichtlich desBekenntnisses der designierten SPÖ-Parteichefin Rendi-Wagner zumumstrittenen Frauenvolksbegehren fest. Konkret geht es darum, dass indem Begehren verankert ist, dass ein Schwangerschaftsabbruch künftigauf Krankenschein erfolgen soll. „Schwangerschaft ist keineschicksalshafte Erkrankung, wie Rendi-Wagner die Entstehung neuenLebens offenbar sieht. Die Mehrheit der Versicherten dafür zur Kassezu bitten, ist grotesk“, kritisierte Svazek.„Es gibt natürlich Gründe, wo nach Ermessen subjektiv über einenSchwangerschaftsabbruch entschieden werden muss - das steht außerFrage. Einen Freifahrtschein raus aus der Verantwortung und gegen dieEntstehung neuen Lebens unterschreiben wir Freiheitliche aberbestimmt nicht. Im Gegenzug, Frauen brauchen mehr Unterstützung undAufklärung“, betonte Svazek.OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | NFPprintStichworteFPÖSvazekVolksbegehrenFrauenRendi-WagnerChannelPolitikChronik"
FPÖ: Aviso: SONNTAG Familienfest des Vizekanzlers im Wiener Prater,Wien (OTS) - Hiermit laden wir die Kolleginnen und Kollegen der Medien zu folgendem Termin ein:,2018-10-05T13:00:00+02:00,https://www.ots.at/presseaussendung/OTS_20181005_OTS0158/fpoe-aviso-sonntag-familienfest-des-vizekanzlers-im-wiener-prater,"Wien (OTS) - Hiermit laden wir die Kolleginnen und Kollegen derMedien zu folgendem Termin ein:Familienfest des VizekanzlersmitFPÖ-Bundesparteiobmann Vizekanzler Heinz-Christian Strache sowieweiteren freiheitlichen Regierungsmitgliedern und MandatarenSonntag, 7. Oktober 2018, von 11.00 bis 18.00 UhrRede Heinz-Christian Strache ca. 13 UhrORT: Kolariks Luftburg, Prater 128, 1020 WienOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | NFPprintStichworteFPÖStracheTerminFamilienfestAvisoChannelPolitikChronik"
"FJ/FPÖ-Raml: ""Bundesjugendvertretung soll sich um richtige Probleme kümmern""","""BJV kümmert sich um Randthemen und schweigt zu wahren Jugendproblemen des Landes""",2018-10-04T12:08:32+02:00,https://www.ots.at/presseaussendung/OTS_20181004_OTS0134/fjfpoe-raml-bundesjugendvertretung-soll-sich-um-richtige-probleme-kuemmern,"""BJV kümmert sich um Randthemen und schweigt zu wahren Jugendproblemen des Landes""Utl.: ""BJV kümmert sich um Randthemen und schweigt zu wahrenJugendproblemen des Landes"" =Wien (OTS) - Nach diversen Medienberichten, wonach sich dieaustralische Regierung auf eine Senkung der Steuern aufFrauen-Hygieneprodukte geeinigt hat, springt nun auch dieösterreichische Bundesjugendvertretung (BJV) auf diesen Zug auf undfordert eine Minderung der Abgaben auf Monatshygieneartikel. Als„Lappalien“ bezeichnet der geschäftsführende Obmann derFreiheitlichen Jugend, Dr. Michael Raml, die Forderungen derBundesjugendvertretung: „Ich vermisse hier die Verhältnismäßigkeit.Denn wo war die BJV bei der Diskussion um nicht integriertemuslimische Schüler, welche den Unterricht in Brennpunktschulenkonterkarieren und ihren Mitschülerinnen vorschreiben, was sieanzuziehen haben? Wo ist man gewesen, als es darum ging, Vorschlägegegen die Jugendarbeitslosigkeit in Österreich vorzubringen?“Der Jungpolitiker führt weiter aus: „Lieber kümmert man sich bei derBundesjugendvertretung offensichtlich um derartige Randthemen. Sichmit solchen Lappalien zu beschäftigen, anstatt die wahren Problemeder Jugend in unserem Land, wie zum Beispiel die Verbesserung desBildungssystems oder die Aufwertung der Lehre in Angriff zu nehmen,erscheint mir grob fahrlässig.“„Die Bundesjugendvertretung erhält jährlich sehr viel Steuergeld,doch ich frage mich, wohin und vor allem in welche Projekte dieseMittel fließen“, kritisiert der freiheitliche Bundesrat. Abschließendrät Raml den Verantwortlichen der BJV: „Es wäre besser, mankonzentriert sich auf die wirklichen Probleme der Jugendlichen undsetzt dafür auch die finanziellen Mittel ein. Dafür würde nicht nurdie jüngere Generation, die ja von der BJV vertreten werden sollte,sondern sicher auch der Steuerzahler dankbar sein!""OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | NFPprintStichworteFPÖRamlBundesjugendvertretungChannelPolitik"
Philippa Strache gegen generelle Leinen- und Beißkorbpflicht bei Hunden,FPÖ-Generalsekretär Vilimsky: „Forderung aus der FPÖ-Niederösterreich spiegelt nicht die Gesamtmeinung der Partei wider“,2018-10-04T11:23:58+02:00,https://www.ots.at/presseaussendung/OTS_20181004_OTS0104/philippa-strache-gegen-generelle-leinen-und-beisskorbpflicht-bei-hunden,"FPÖ-Generalsekretär Vilimsky: „Forderung aus der FPÖ-Niederösterreich spiegelt nicht die Gesamtmeinung der Partei wider“Utl.: FPÖ-Generalsekretär Vilimsky: „Forderung aus derFPÖ-Niederösterreich spiegelt nicht die Gesamtmeinung derPartei wider“ =Wien (OTS) - Gegen eine generelle Leinen- und Beißkorbpflicht füralle Hunde spricht sich die FPÖ-Bundestierschutzbeauftragte PhilippaStrache aus. Eine solche Maßnahme entspreche definitiv auch nicht dereinhelligen Meinung in der Freiheitlichen Partei. ""Alle Hunde, aberauch Hundebesitzer über einen Kamm zu scheren, halte ich für wenigwirksam. Es wird dringend notwendig sein, hier Unterscheidungen zutreffen! Das Hauptproblem aus meiner Sicht ist, dass sich einigeHundehalter zu wenig mit ihrem Tier auseinandersetzen und sich damitihrer Verantwortung nicht bewusst sind. Hier müssen wir ansetzen“, soStrache, die sich auch eine Art ""Hundeführerschein"" für alleHundebesitzer vorstellen kann. Damit jeder die Chance hat, sein neuesFamilienmitglied bestmöglich kennenzulernen. Seine Stärken, Schwächenund rassetypischen Eigenschaften.FPÖ-Generalsekretär Harald Vilimsky bekräftigt, dass die Forderungaus der FPÖ-Niederösterreich nach einer generellen Leinen- undBeißkorbpflicht keinesfalls die gesamte Meinung der FPÖ widerspiegle.„Die Bundespartei hält diesen Vorstoß für nicht zielführend undspricht sich für eine differenzierte Lösung aus.“Philippa Strache appelliert betreffend der nach dem entsetzlichen Toddes kleinen Waris diskutierten Maßnahmen zu einer konsequenten, aberdennoch besonnenen Vorgangsweise. „Der Tod von Waris ist dasSchlimmste, das überhaupt passieren kann und erfüllt mich mit großerBetroffenheit. Daher müssen wir jetzt gemeinsam und rasch dierichtigen Schlüsse aus diesem Drama ziehen und alles dafür tun, damitso etwas nie wieder vorkommen kann.“Philippa Strache setzt große Hoffnungen in den vonTierschutzministerin Beate Hartinger-Klein initiierten Runden Tisch.„Es ist der richtige Weg, die Verantwortlichen mit dem Ziel einesgemeinsamen Vorgehens zusammenzubringen. Ich glaube, dass es richtigwäre, dass hier alle Bundesländer an einem Strang ziehen und eineeinheitliche österreichweite Lösung im Interesse aller Beteiligtenanstreben. Deshalb muss es bei dem Runden Tisch auch zu klarenErgebnissen kommen.Ziel des Runden Tisches muss es sein, den verantwortungslosenHundebesitzer in die Verantwortung zu ziehen! Denn wennverantwortungsvolle Hundebesitzer eines wissen, dann, dass dasProblem meist am anderen Ende der Leine zu suchen ist. Nichtumgekehrt! Daher muss man die schwarzen Schafe besser filtern können,zum Schutz vor neuen Beißvorfällen, aber auch oftmals zum Schutz fürdas Tier.“„Gegenseitige parteipolitische Blockaden aber auch unüberlegtepopulistische Schnellschüsse sind absolut fehl am Platz! Jetzt sindgemeinsame Taten gefragt. Ich bin zuversichtlich, dass wir gemeinsamdie Besten Lösungen für Menschen und Hunde finden können und werdeversuchen, einen bestmöglichen Beitrag dazu zu leisten“, sagtePhilippa Strache.OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | NFPprintStichworteFPÖStracheVilimskyWarisHundeChannelPolitikChronik"
Vizekanzler Strache: Vorwürfe gegen Innenminister Kickl brechen in sich zusammen,"Wien (OTS) - Die heutigen Aussagen von Staatsanwältin Ursula Schmudermayer, wonach bereits 2017 Ermittlungen gegen das BVT aufgenommen worden seien, würden einmal mehr klar zeigen, wie ungerechtfertigt die Vorwürfe...",2018-10-02T14:07:38+02:00,https://www.ots.at/presseaussendung/OTS_20181002_OTS0167/vizekanzler-strache-vorwuerfe-gegen-innenminister-kickl-brechen-in-sich-zusammen,"Wien (OTS) - Die heutigen Aussagen von Staatsanwältin UrsulaSchmudermayer, wonach bereits 2017 Ermittlungen gegen das BVTaufgenommen worden seien, würden einmal mehr klar zeigen, wieungerechtfertigt die Vorwürfe gegen Innenminister Herbert Kicklseien, erklärte FPÖ-Bundesparteiobmann Vizekanzler HC Strache. DerOpposition gehe es ganz offensichtlich nicht um Aufklärung, sonderneinzig und allein darum, den erfolgreichsten Innenminister derZweiten Republik zu diskreditieren.„Österreich kann sich glücklich schätzen, jemanden wie Herbert Kicklan der Spitze des Innenressorts zu haben“, betonte der Vizekanzler.Die Erklärungen der Staatsanwältin im Untersuchungsausschuss würdendas ohnehin von Anfang an instabile Kartenhaus von Unterstellungengegen den Innenminister endgültig in sich zusammen fallen lassen.OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | NFPprintStichworteFPÖStracheKicklBMIParlamentPolitik-ChannelPolitik"
